0,-0.1691904067993164,5.099034309387207,0.0,0.0,0.0,0.7167329913739535,0.6973477031410831
1,0.16634774208068848,11.120589256286621,0.0,0.0,0.0,0.7013744286603357,0.7127930350539262
2,6.121398448944092,12.110881805419922,0.0,0.0,0.0,-0.0008112486959010176,0.9999996709377226
3,14.557374954223633,12.74131965637207,0.0,0.0,0.0,0.3879417102112118,0.9216839097425973
4,14.698659896850586,23.951398849487305,0.0,0.0,0.0,0.7389047372754368,0.6738099058576666
5,14.469747543334961,32.63420104980469,0.0,0.0,0.0,-0.9993923239274027,0.034856604467235645
6,0.9353342056274414,32.0399055480957,0.0,0.0,0.0,0.7340286481819523,0.679118504863603
7,0.18819522857666016,43.25061798095703,0.0,0.0,0.0,-0.9998194916564902,0.018999581673221785
8,-14.940475463867188,43.77484893798828,0.0,0.0,0.0,-0.7053407529833082,0.7088684096367532
9,-15.000299453735352,32.017154693603516,0.0,0.0,0.0,-0.7111433912302147,0.7030469949509703
10,-14.880505561828613,24.509275436401367,0.0,0.0,0.0,-0.006115804019331719,0.9999812982957217
11,-6.522539138793945,25.001033782958984,0.0,0.0,0.0,-0.754182397758713,0.6566649913851952
12,-6.962407112121582,14.256440162658691,0.0,0.0,0.0,-0.6911299491585192,0.7227305122769777
13,-7.034362316131592,10.666238784790039,0.0,0.0,0.0,-0.7644806205386693,0.6446467100829811
14,-7.031278610229492,4.479925155639648,0.0,0.0,0.0,-0.7224659381251293,0.6914065144681361
15,-6.911280632019043,1.727081298828125,0.0,0.0,0.0,-0.6836888940614976,0.7297735923812031
16,-0.09301185607910156,2.42413330078125,0.0,0.0,0.0,0.7195837841412037,0.6944056290101813
